customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureScore,MonthlyScore,TotalScore,ContractScore,CustomerScore,Segment,HealthScore,RiskLevel,Recommendation
5505-OVWQW,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,353.65,No,0.2361111111111111,0.018905472636815884,0.04072056927044952,50,11.451376667998742,Lost,23.38492965464681,High Risk,Offer retention discount
7271-AJDTL,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,No,0.7638888888888888,0.7582089552238807,0.5841355011053796,0,69.08515470424837,Loyal,48.893188522659365,Medium Risk,Send engagement campaign
1867-TJHTS,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,No,0.8055555555555555,0.6124378109452736,0.5212382553426678,0,65.32050865483441,Loyal,46.384190214412456,Medium Risk,Send engagement campaign
0516-WJVXC,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.2,308.25,Yes,0.06944444444444445,0.3577114427860697,0.035493045320560065,0,11.351728446321573,Lost,8.336331108138381,High Risk,Offer retention discount
9174-FKWZE,Female,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.45,19.45,Yes,0.013888888888888888,0.011940298507462671,0.002239544952100221,0,0.8839433237888179,Lost,0.6517597680811122,High Risk,Offer retention discount
6860-YRJZP,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.05,678.45,No,0.125,0.5552238805970149,0.07811924281503317,0,19.229247324541625,Lost,14.031339279331052,High Risk,Offer retention discount
4429-WYGFR,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.15,1237.3,No,0.3611111111111111,0.30746268656716413,0.14246729918938836,0,26.292390143363264,At Risk,19.006956111575505,High Risk,Offer retention discount
2817-LVCPP,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1023.95,No,0.6944444444444444,0.011442786069651711,0.11790139093588801,100,32.722689136606334,At Risk,53.952509897775315,Medium Risk,Send engagement campaign
5038-ETMLM,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,No,1.0,0.9492537313432835,0.9421921057479736,100,96.67275885678463,Champion,97.79360861384859,Low Risk,Provide loyalty rewards
5056-FIMPT,Female,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.0,4532.3,No,0.5972222222222222,0.873134328358209,0.5218657885040532,50,62.2262069962152,Loyal,59.06032630464113,Medium Risk,Send engagement campaign
4521-WFJAI,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.95,1444.05,No,0.7777777777777777,0.07661691542288557,0.16627325902726606,100,39.29437978065946,At Risk,58.639418540358264,Medium Risk,Send engagement campaign
6569-KTMDU,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1,No,0.013888888888888888,0.008457711442786064,0.0021992446573323512,0,0.812679570704571,Lost,0.5985134547417663,High Risk,Offer retention discount
8809-RIHDD,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.4,7372.65,Yes,1.0,0.8472636815920399,0.8489141949152543,100,90.90184142845096,Champion,93.93181009676195,Low Risk,Provide loyalty rewards
8809-XKHMD,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.55,7325.1,No,1.0,0.8189054726368158,0.8434391120117909,100,90.11567393320796,Champion,93.36955988984701,Low Risk,Provide loyalty rewards
0396-YCHWO,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,No,0.5,0.7676616915422886,0.40003224023581435,0,51.354523440278356,Potential Loyalist,36.51573137902969,High Risk,Offer retention discount
0867-LDTTC,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.15,392.65,No,0.06944444444444445,0.5661691542288557,0.04521117354458364,0,15.90960780413824,Lost,11.70614998538076,High Risk,Offer retention discount
4822-NGOCH,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.45,1058.6,Yes,0.18055555555555555,0.6587064676616915,0.12189112011790715,0,25.271996380172336,At Risk,18.344541684539717,High Risk,Offer retention discount
9391-DXGGG,Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),89.15,3990.75,No,0.611111111111111,0.7054726368159204,0.4595097181282241,50,56.93428590589183,Potential Loyalist,55.40316583877774,Medium Risk,Send engagement campaign
9844-FELAJ,Female,1,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.9,7475.85,No,0.9722222222222222,0.8920398009950249,0.8607970246868093,50,91.16156589626176,Champion,79.06718929876227,Low Risk,Provide loyalty rewards
2122-SZZZD,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.5,835.5,No,0.611111111111111,0.01243781094527363,0.09620256079587326,50,28.541303095184844,At Risk,35.924964517409265,High Risk,Offer retention discount
5307-DZCVC,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.95,2628.6,Yes,0.4444444444444444,0.6736318407960199,0.3026667280766397,0,43.35708371676377,Potential Loyalist,31.00447914718962,High Risk,Offer retention discount
3148-AOIQT,Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1718.35,No,0.9583333333333333,0.06666666666666665,0.19785717575534267,100,47.58095369688037,Potential Loyalist,64.69642939388356,Medium Risk,Send engagement campaign
8679-JOEVF,Female,1,No,No,16,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.4,1023.9,Yes,0.2222222222222222,0.40945273631840795,0.11789563375092116,0,21.793768965293896,At Risk,15.755848555215813,High Risk,Offer retention discount
8395-ETZKQ,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,1193.55,No,0.9444444444444444,0.01243781094527363,0.1374297623434046,50,43.52372449041943,Potential Loyalist,46.95564455609755,Medium Risk,Send engagement campaign
6692-YQHXC,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,1205.5,No,0.2222222222222222,0.5144278606965175,0.138805729550479,0,24.7296752848384,At Risk,17.8532278158764,High Risk,Offer retention discount
3889-VWBID,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,No,0.9444444444444444,0.6427860696517412,0.6651218220338984,100,77.23837205216853,Loyal,84.6031699289569,Low Risk,Provide loyalty rewards
5222-JCXZT,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,78.9,No,0.05555555555555555,0.007462686567164173,0.009084837877671335,0,2.734869468672359,Lost,2.0057279121159124,High Risk,Offer retention discount
9754-CLVZW,Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,No,0.3611111111111111,0.20497512437810944,0.11803956337509214,0,23.26552946701032,At Risk,16.858949283382277,High Risk,Offer retention discount
1432-FPAXX,Female,0,No,No,29,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.6,856.35,Yes,0.40277777777777773,0.12288557213930351,0.09860330692704497,0,22.51295483097898,At Risk,16.391699588599007,High Risk,Offer retention discount
2739-CCZMB,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,122.0,No,0.06944444444444445,0.020895522388059695,0.014047531319086221,0,3.7575894783024206,Lost,2.7479544521313843,High Risk,Offer retention discount
7080-TNUWP,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,No,0.9722222222222222,0.763681592039801,0.7602823323507738,50,84.57381402371587,Champion,74.62894885603302,Low Risk,Provide loyalty rewards
0496-AHOOK,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.4,1712.9,No,0.3333333333333333,0.5587064676616916,0.1972296425939573,50,32.39664839032546,At Risk,38.3113380797743,High Risk,Offer retention discount
8336-TAVKX,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,No,1.0,0.5990049751243781,0.6542752855563745,100,78.15111092474254,Loyal,85.34195676577504,Low Risk,Provide loyalty rewards
2468-SJFLM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.3,74.3,No,0.013888888888888888,0.5577114427860697,0.008555176860722182,0,12.051991485705834,Lost,8.996217729975765,High Risk,Offer retention discount
3181-VTHOE,Male,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),51.05,3635.15,No,0.9722222222222222,0.3263681592039801,0.41856461864406785,50,62.15883681873121,Loyal,59.52630452082806,Medium Risk,Send engagement campaign
7168-HDQHG,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.2,702.9,No,0.5,0.009452736318407956,0.08093450626381725,0,23.426434976920852,At Risk,17.16515370137155,High Risk,Offer retention discount
4803-AXVYP,Female,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,Yes,0.5277777777777778,0.8089552238805969,0.429975359248342,0,54.489229958656736,Potential Loyalist,38.717045672750835,High Risk,Offer retention discount
3884-HCSWG,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,1144.5,Yes,0.2361111111111111,0.5149253731343283,0.1317819638909359,0,25.01423046276845,At Risk,18.101763027621654,High Risk,Offer retention discount
4567-AKPIA,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,No,0.5694444444444444,0.9039800995024875,0.5128788227708181,50,61.37253267866025,Loyal,58.4650053951411,Medium Risk,Send engagement campaign
5077-DXTCG,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,Yes,0.013888888888888888,0.2691542288557213,0.005216009579955785,0,6.147280515868214,Lost,4.584380339001381,High Risk,Offer retention discount
1142-WACZW,Male,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.85,75.6,Yes,0.027777777777777776,0.11542288557213931,0.008704863669859985,0,3.7677633693482973,Lost,2.7822982086619223,High Risk,Offer retention discount
7901-HXJVA,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,No,0.19444444444444442,0.5791044776119403,0.1286788411938099,0,24.507020977768978,At Risk,17.736871527357685,High Risk,Offer retention discount
5649-ANRML,Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,180.25,Yes,0.027777777777777776,0.7646766169154228,0.02075465180545321,0,17.234829521637696,Lost,12.822348882201005,High Risk,Offer retention discount
4892-VLANZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,19.8,Yes,0.013888888888888888,0.015422885572139305,0.002279845246868092,0,0.9552070768730655,Lost,0.7050060814204585,High Risk,Offer retention discount
5924-IFQTT,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.8,930.05,No,0.18055555555555555,0.5427860696517413,0.10708939756816507,0,22.36151951798365,At Risk,16.23569265064691,High Risk,Offer retention discount
7968-QUXNS,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.95,110.15,No,0.08333333333333333,0.006965174129353213,0.01268307848194547,0,3.9799599551982165,Lost,2.9215545739889346,High Risk,Offer retention discount
2919-HBCJO,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.65,333.6,Yes,0.05555555555555555,0.5810945273631841,0.038411938098747246,0,15.380590293435795,Lost,11.343383029583109,High Risk,Offer retention discount
4236-XPXAV,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.15,465.05,Yes,0.06944444444444445,0.8049751243781095,0.053547577376565965,0,21.019183360402607,At Risk,15.496649633419125,High Risk,Offer retention discount
8903-WMRNW,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.75,1669.4,No,0.20833333333333331,0.8308457711442786,0.1922208916728077,0,32.639084423131216,At Risk,23.518208858984373,High Risk,Offer retention discount
2452-SNHFZ,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.45,3545.1,No,0.6527777777777778,0.5691542288557214,0.4081959285187915,0,53.82203282897719,Potential Loyalist,38.32554497913895,High Risk,Offer retention discount
3629-WEAAM,Female,0,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.1,504.05,No,0.1111111111111111,0.45621890547263677,0.058038181650700085,0,15.890349819925184,Lost,11.627571456690386,High Risk,Offer retention discount
6029-CSMJE,Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.65,440.2,No,0.2361111111111111,0.07363184079601987,0.05068625644804717,0,12.944531518286729,Lost,9.45496735647481,High Risk,Offer retention discount
7993-NQLJE,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,No,0.20833333333333331,0.5656716417910447,0.13259372697126015,0,24.950515248004635,At Risk,18.049917801147174,High Risk,Offer retention discount
9909-DFRJA,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.85,2475.35,No,0.3611111111111111,0.772139303482587,0.2850209561532793,50,41.28806876022736,Potential Loyalist,44.54094678940412,Medium Risk,Send engagement campaign
9099-FTUHS,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,No,0.3194444444444444,0.3597014925373134,0.1438432663964628,0,25.72553828438256,At Risk,18.574937381304604,High Risk,Offer retention discount
0581-BXBUB,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,No,0.05555555555555555,0.5422885572139303,0.0365869104642594,0,14.531469785071206,Lost,10.715667786482106,High Risk,Offer retention discount
4962-CHQPW,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,535.05,No,0.40277777777777773,0.015920398009950265,0.06160763633014002,50,18.893824524515715,Lost,28.862330211736086,High Risk,Offer retention discount
9467-ROOLM,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,461.3,No,0.3472222222222222,0.007960199004975133,0.05311578850405307,0,16.172724409150515,Lost,11.86396436434262,High Risk,Offer retention discount
3030-YZADT,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,431.0,Yes,0.125,0.2656716417910448,0.049626934414148866,0,12.298510212386851,Lost,8.975747987219393,High Risk,Offer retention discount
7410-KTVFV,Male,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.55,878.35,Yes,0.25,0.3114427860696517,0.10113646831245396,0,20.274314453891193,At Risk,14.700053498856125,High Risk,Offer retention discount
5150-ITWWB,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,No,0.041666666666666664,0.7621890547263681,0.0386594970523213,0,18.456827643286882,Lost,13.649323247203554,High Risk,Offer retention discount
2253-KPMNB,Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,No,0.9583333333333333,0.27860696517412936,0.3594095431098011,100,58.28185436120796,Potential Loyalist,71.91434305535697,Low Risk,Provide loyalty rewards
1345-ZUKID,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,324.8,No,0.19444444444444442,0.010945273631840807,0.03739867354458365,50,9.49263019219794,Lost,21.932479276425536,High Risk,Offer retention discount
6429-SHBCB,Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,No,0.2638888888888889,0.5109452736318407,0.16057364591009582,0,27.197406864596203,At Risk,19.595186918896673,High Risk,Offer retention discount
9281-OFDMF,Male,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.7,3413.25,No,0.5416666666666666,0.7208955223880598,0.39301423176123806,0,51.80514638487739,Potential Loyalist,36.888788629851845,High Risk,Offer retention discount
2603-HVKCG,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,No,0.4305555555555555,0.827363184079602,0.3619714904200443,0,48.248345520616034,Potential Loyalist,34.3764016883618,High Risk,Offer retention discount
1834-WULEG,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,439.75,No,0.3333333333333333,0.019900497512437804,0.05063444178334562,50,15.756720954915915,Lost,26.564368507270206,High Risk,Offer retention discount
